# Total Phase Data Center(tm) v6.52
# (c) 2005-2012 Total Phase, Inc.
# www.totalphase.com
#
# Thu May 09 09:42:05 2013
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
1,,5616,2:11.263.200,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5617,2:11.264.147,27.006.604 ms,,,,,[28 SOF],,[Frames: 1876 - 1903] ,
0,,5618,2:11.264.151,27.054.520 ms,64 B,,05,01,IN txn   [27 POLL],41 42 43 3C 10 00 00 01 0D 13 C8 0D 10 00 00 01 0D 13 F4 0D 10 00 00 01 0D 13 DB 14 10 00 00 01 0D 13 EB 14 10 00 00 01 0D 13 D1 15 10 00 00 01 0D 14 CF 0C 10 00 00 01 0D 14 D4 10 10 00 00 01,,ABC<.............................................…
1,,5619,2:11.264.151,26.008.250 ms,,,05,01,   [27 IN-NAK],,,
1,,5620,2:11.291.155,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5621,2:11.291.158,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 10 00 00 01 0D 13 C8 0D 10 00 00 01 0D 13 F4 0D 10 00 00 01 0D 13 DB 14 10 00 00 01 0D 13 EB 14 10 00 00 01 0D 13 D1 15 10 00 00 01 0D 14 CF 0C 10 00 00 01 0D 14 D4 10 10 00 00 01 26 CF,,KABC<............................................…
1,,5622,2:11.291.204,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5623,2:11.292.151,19.005.562 ms,,,,,[20 SOF],,[Frames: 1904 - 1923] ,
0,,5624,2:11.292.155,19.053.479 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 0D 14 CB 15 10 00 00 01 0D 14 ED 16 10 00 00 01 0D 15 CD 0F 10 00 00 01 0D 15 D3 11 10 00 00 01 0D 15 FA 12 10 00 00 01 0D 15 C0 16 10 00 00 01 0D 16 C7 08 10 00 00 01 0D 16 C9 0E,,ABC<.............................................…
1,,5625,2:11.292.155,18.007.104 ms,,,05,01,   [19 IN-NAK],,,
1,,5626,2:11.311.157,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5627,2:11.311.161,45.520 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 0D 14 CB 15 10 00 00 01 0D 14 ED 16 10 00 00 01 0D 15 CD 0F 10 00 00 01 0D 15 D3 11 10 00 00 01 0D 15 FA 12 10 00 00 01 0D 15 C0 16 10 00 00 01 0D 16 C7 08 10 00 00 01 0D 16 C9 0E 8A BC,,.ABC<............................................…
1,,5628,2:11.311.207,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5629,2:11.312.154,19.005.479 ms,,,,,[20 SOF],,[Frames: 1924 - 1943] ,
0,,5630,2:11.312.158,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 10 00 00 01 0D 16 D6 11 10 00 00 01 0D 16 F6 15 10 00 00 01 0D 17 C8 09 10 00 00 01 0D 17 EE 10 10 00 00 01 0D 17 CC 11 10 00 00 01 0D 17 DC 11 10 00 00 00 00 00 00 00 00 00 00 00,,ABC1.............................................…
1,,5631,2:11.312.158,18.007.229 ms,,,05,01,   [19 IN-NAK],,,
1,,5632,2:11.331.160,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5633,2:11.331.163,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 31 10 00 00 01 0D 16 D6 11 10 00 00 01 0D 16 F6 15 10 00 00 01 0D 17 C8 09 10 00 00 01 0D 17 EE 10 10 00 00 01 0D 17 CC 11 10 00 00 01 0D 17 DC 11 10 00 00 00 00 00 00 00 00 00 00 00 3D 70,,KABC1............................................…
1,,5634,2:11.331.209,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5635,2:11.332.157,480.069.791 ms,,,,,[481 SOF],,[Frames: 1944 - 376] ,
0,,5636,2:11.332.160,480.117.708 ms,64 B,,05,01,IN txn   [480 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 F8 00 00 01 0D 18 C7 0D 10 00 00 01 0D 18 CF 0D 10 00 00 01 0D 18 E1 0D 10 00 00 01,,ABC<Q.665455...........!.........................…
1,,5637,2:11.332.160,479.071.458 ms,,,05,01,   [480 IN-NAK],,,
1,,5638,2:11.812.227,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5639,2:11.812.230,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 F8 00 00 01 0D 18 C7 0D 10 00 00 01 0D 18 CF 0D 10 00 00 01 0D 18 E1 0D 10 00 00 01 E0 9A,,.ABC<Q.665455...........!........................…
1,,5640,2:11.812.277,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5641,2:11.813.224,2.833 us,,,,,[1 SOF],,[Frame: 377] ,
0,,5642,2:11.813.227,50.916 us,64 B,,05,01,IN txn,41 42 43 3C 0D 18 F8 12 10 00 00 01 0D 18 E3 13 10 00 00 01 0D 19 F9 0D 10 00 00 01 0D 19 F2 0E 10 00 00 01 0D 19 E4 10 10 00 00 01 0D 19 C0 12 10 00 00 01 0D 1A E9 0B 10 00 00 01 0D 1A F7 0B,,ABC<.............................................…
1,,5643,2:11.813.227,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5644,2:11.813.231,45.583 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 0D 18 F8 12 10 00 00 01 0D 18 E3 13 10 00 00 01 0D 19 F9 0D 10 00 00 01 0D 19 F2 0E 10 00 00 01 0D 19 E4 10 10 00 00 01 0D 19 C0 12 10 00 00 01 0D 1A E9 0B 10 00 00 01 0D 1A F7 0B AB 08,,KABC<............................................…
1,,5645,2:11.813.277,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,5646,2:11.814.224,26.006.458 ms,,,,,[27 SOF],,[Frames: 378 - 404] ,
0,,5647,2:11.814.228,26.054.541 ms,64 B,,05,01,IN txn   [26 POLL],41 42 43 3C 10 00 00 01 0D 1A FB 0D 10 00 00 01 0D 1A E2 12 10 00 00 01 0D 1B E6 0F 10 00 00 01 0D 1B DB 11 10 00 00 01 0D 1B CC 12 10 00 00 01 0D 1B E8 12 10 00 00 01 0D 1B EF 12 10 00 00 01,,ABC<.............................................…
1,,5648,2:11.814.228,25.008.166 ms,,,05,01,   [26 IN-NAK],,,
1,,5649,2:11.840.231,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5650,2:11.840.234,45.583 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 10 00 00 01 0D 1A FB 0D 10 00 00 01 0D 1A E2 12 10 00 00 01 0D 1B E6 0F 10 00 00 01 0D 1B DB 11 10 00 00 01 0D 1B CC 12 10 00 00 01 0D 1B E8 12 10 00 00 01 0D 1B EF 12 10 00 00 01 69 93,,.ABC<............................................…
1,,5651,2:11.840.281,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,5652,2:11.841.228,19.005.479 ms,,,,,[20 SOF],,[Frames: 405 - 424] ,
0,,5653,2:11.841.231,19.053.562 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 0D 1B C7 15 10 00 00 01 0D 1B D1 17 10 00 00 01 0D 1C F9 0B 10 00 00 01 0D 1C CD 0D 10 00 00 01 0D 1C E1 0E 10 00 00 01 0D 1C E4 0E 10 00 00 01 0D 1C EA 0F 10 00 00 01 0D 1C F6 11,,ABC<.............................................…
1,,5654,2:11.841.231,18.007.145 ms,,,05,01,   [19 IN-NAK],,,
1,,5655,2:11.860.234,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5656,2:11.860.237,45.583 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 0D 1B C7 15 10 00 00 01 0D 1B D1 17 10 00 00 01 0D 1C F9 0B 10 00 00 01 0D 1C CD 0D 10 00 00 01 0D 1C E1 0E 10 00 00 01 0D 1C E4 0E 10 00 00 01 0D 1C EA 0F 10 00 00 01 0D 1C F6 11 CB 36,,KABC<............................................…
1,,5657,2:11.860.283,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,5658,2:11.861.231,19.005.479 ms,,,,,[20 SOF],,[Frames: 425 - 444] ,
0,,5659,2:11.861.234,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 10 00 00 01 0D 1C D1 15 10 00 00 01 0D 1C C7 17 10 00 00 01 0D 1D C3 03 10 00 00 01 0D 1D C8 10 10 00 00 01 0D 1D EA 15 10 00 00 01 0D 1D E5 16 10 00 00 00 00 00 00 00 00 00 00 00,,ABC1.............................................…
1,,5660,2:11.861.234,18.007.187 ms,,,05,01,   [19 IN-NAK],,,
1,,5661,2:11.880.237,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5662,2:11.880.240,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 31 10 00 00 01 0D 1C D1 15 10 00 00 01 0D 1C C7 17 10 00 00 01 0D 1D C3 03 10 00 00 01 0D 1D C8 10 10 00 00 01 0D 1D EA 15 10 00 00 01 0D 1D E5 16 10 00 00 00 00 00 00 00 00 00 00 00 D6 8D,,.ABC1............................................…
1,,5663,2:11.880.286,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5664,2:11.881.233,480.069.791 ms,,,,,[481 SOF],,[Frames: 445 - 925] ,
0,,5665,2:11.881.237,480.117.791 ms,64 B,,05,01,IN txn   [480 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 BC 00 00 01 0D 1E DF 16 10 00 00 01 0D 1F F3 07 10 00 00 01 0D 1F DC 0A 10 00 00 01,,ABC<Q.665455...........!.........................…
1,,5666,2:11.881.237,479.071.500 ms,,,05,01,   [480 IN-NAK],,,
1,,5667,2:12.361.304,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5668,2:12.361.307,45.520 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 BC 00 00 01 0D 1E DF 16 10 00 00 01 0D 1F F3 07 10 00 00 01 0D 1F DC 0A 10 00 00 01 6B 88,,KABC<Q.665455...........!........................…
1,,5669,2:12.361.353,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5670,2:12.362.301,2.812 us,,,,,[1 SOF],,[Frame: 926] ,
0,,5671,2:12.362.304,50.750 us,64 B,,05,01,IN txn,41 42 43 3C 0D 1F E7 0C 10 00 00 01 0D 1F CD 16 10 00 00 01 0D 01 36 4D 10 00 00 01 0D 01 09 4E 10 00 00 01 0D 01 15 4E 10 00 00 01 0D 01 1E 52 10 00 00 01 0D 01 21 55 10 00 00 01 0D 01 32 55,,ABC<..................6M.......N.......N.......R.…
1,,5672,2:12.362.304,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5673,2:12.362.307,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 0D 1F E7 0C 10 00 00 01 0D 1F CD 16 10 00 00 01 0D 01 36 4D 10 00 00 01 0D 01 09 4E 10 00 00 01 0D 01 15 4E 10 00 00 01 0D 01 1E 52 10 00 00 01 0D 01 21 55 10 00 00 01 0D 01 32 55 00 84,,.ABC<..................6M.......N.......N.......R…
1,,5674,2:12.362.353,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5675,2:12.363.301,17.005.208 ms,,,,,[18 SOF],,[Frames: 927 - 944] ,
0,,5676,2:12.363.304,17.053.041 ms,64 B,,05,01,IN txn   [17 POLL],41 42 43 3C 10 00 00 01 0D 02 2D 4D 10 00 00 01 0D 02 2B 4E 10 00 00 01 0D 02 36 4E 10 00 00 01 0D 02 04 4F 10 00 00 01 0D 02 36 4F 10 00 00 01 0D 02 0D 51 10 00 00 01 0D 02 13 53 10 00 00 01,,ABC<......-M......+N......6N.......O......6O.....…
1,,5677,2:12.363.304,16.006.833 ms,,,05,01,   [17 IN-NAK],,,
1,,5678,2:12.380.306,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5679,2:12.380.310,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 10 00 00 01 0D 02 2D 4D 10 00 00 01 0D 02 2B 4E 10 00 00 01 0D 02 36 4E 10 00 00 01 0D 02 04 4F 10 00 00 01 0D 02 36 4F 10 00 00 01 0D 02 0D 51 10 00 00 01 0D 02 13 53 10 00 00 01 50 F7,,KABC<......-M......+N......6N.......O......6O....…
1,,5680,2:12.380.356,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5681,2:12.381.303,18.005.375 ms,,,,,[19 SOF],,[Frames: 945 - 963] ,
0,,5682,2:12.381.307,18.053.291 ms,64 B,,05,01,IN txn   [18 POLL],41 42 43 3C 0D 02 15 57 10 00 00 01 0D 03 3B 4E 10 00 00 01 0D 03 2F 4F 10 00 00 01 0D 03 06 54 10 09 53 E4 41 08 0D 04 1F 4B 0A 0D 24 1F 4B 0A 0D 04 1F 4B 0B 00 00 01 0D 04 26 4B 10 00 00 01,,ABC<...W......;N....../O.......T..S.A....K..$.K..…
1,,5683,2:12.381.307,17.007.041 ms,,,05,01,   [18 IN-NAK],,,
1,,5684,2:12.399.309,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5685,2:12.399.312,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 0D 02 15 57 10 00 00 01 0D 03 3B 4E 10 00 00 01 0D 03 2F 4F 10 00 00 01 0D 03 06 54 10 09 53 E4 41 08 0D 04 1F 4B 0A 0D 24 1F 4B 0A 0D 04 1F 4B 0B 00 00 01 0D 04 26 4B 10 00 00 01 10 E7,,.ABC<...W......;N....../O.......T..S.A....K..$.K.…
1,,5686,2:12.399.358,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5687,2:12.400.306,19.005.479 ms,,,,,[20 SOF],,[Frames: 964 - 983] ,
0,,5688,2:12.400.309,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 0D 04 34 4B 10 00 00 01 0D 04 28 4C 10 00 00 01 0D 04 08 56 10 00 00 01 0D 05 27 4E 10 00 00 01 0D 05 2C 4F 10 00 00 01 0D 05 10 52 10 00 00 01 0D 00 00 00 00 00 00 00 00 00 00 00,,ABC1..4K......(L.......V......'N......,O.......R.…
1,,5689,2:12.400.309,18.007.208 ms,,,05,01,   [19 IN-NAK],,,
1,,5690,2:12.419.312,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5691,2:12.419.315,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 31 0D 04 34 4B 10 00 00 01 0D 04 28 4C 10 00 00 01 0D 04 08 56 10 00 00 01 0D 05 27 4E 10 00 00 01 0D 05 2C 4F 10 00 00 01 0D 05 10 52 10 00 00 01 0D 00 00 00 00 00 00 00 00 00 00 00 59 9E,,KABC1..4K......(L.......V......'N......,O.......R…
1,,5692,2:12.419.361,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5693,2:12.420.309,490.071.187 ms,,,,,[491 SOF],,[Frames: 984 - 1474] ,
0,,5694,2:12.420.312,490.119.104 ms,64 B,,05,01,IN txn   [490 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 27 05 01 53 10 00 00 01 0D 06 20 54 10 00 00 01 0D 06 1E 55 10 00 00 01 0D 06 24 55,,ABC<Q.665455...........!............'..S...... T.…
1,,5695,2:12.420.312,489.072.854 ms,,,05,01,   [490 IN-NAK],,,
1,,5696,2:12.910.380,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5697,2:12.910.384,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 27 05 01 53 10 00 00 01 0D 06 20 54 10 00 00 01 0D 06 1E 55 10 00 00 01 0D 06 24 55 AF 50,,.ABC<Q.665455...........!............'..S...... T…
1,,5698,2:12.910.430,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5699,2:12.911.377,2.833 us,,,,,[1 SOF],,[Frame: 1475] ,
0,,5700,2:12.911.381,50.750 us,64 B,,05,01,IN txn,41 42 43 3C 10 00 00 01 0D 06 2F 55 10 00 00 01 0D 07 38 43 10 00 00 01 0D 07 3B 4C 10 00 00 01 0D 07 24 53 10 00 00 01 0D 07 10 54 10 00 00 01 0D 07 1A 54 10 00 00 01 0D 07 09 55 10 00 00 01,,ABC<....../U......8C......;L......$S.......T.....…
1,,5701,2:12.911.381,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5702,2:12.911.384,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 10 00 00 01 0D 06 2F 55 10 00 00 01 0D 07 38 43 10 00 00 01 0D 07 3B 4C 10 00 00 01 0D 07 24 53 10 00 00 01 0D 07 10 54 10 00 00 01 0D 07 1A 54 10 00 00 01 0D 07 09 55 10 00 00 01 E4 98,,KABC<....../U......8C......;L......$S.......T....…
1,,5703,2:12.911.430,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5704,2:12.912.377,27.006.708 ms,,,,,[28 SOF],,[Frames: 1476 - 1503] ,
0,,5705,2:12.912.381,27.054.625 ms,64 B,,05,01,IN txn   [27 POLL],41 42 43 3C 0D 08 00 4D 10 00 00 01 0D 08 1D 4D 10 00 00 01 0D 08 00 4E 10 00 00 01 0D 08 1C 4F 10 00 00 01 0D 08 0A 50 10 00 00 01 0D 08 13 54 10 00 00 01 0D 08 2B 54 10 00 00 01 0D 09 3B 4F,,ABC<...M.......M.......N.......O.......P.......T.…
1,,5706,2:12.912.381,26.008.270 ms,,,05,01,   [27 IN-NAK],,,
1,,5707,2:12.939.385,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5708,2:12.939.388,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 0D 08 00 4D 10 00 00 01 0D 08 1D 4D 10 00 00 01 0D 08 00 4E 10 00 00 01 0D 08 1C 4F 10 00 00 01 0D 08 0A 50 10 00 00 01 0D 08 13 54 10 00 00 01 0D 08 2B 54 10 00 00 01 0D 09 3B 4F 8B F8,,.ABC<...M.......M.......N.......O.......P.......T…
1,,5709,2:12.939.434,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5710,2:12.940.381,19.005.479 ms,,,,,[20 SOF],,[Frames: 1504 - 1523] ,
0,,5711,2:12.940.385,19.053.312 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 10 00 00 01 0D 09 09 52 10 00 00 01 0D 09 38 53 10 00 00 01 0D 09 0F 54 10 00 00 01 0D 0A 1B 4E 10 00 00 01 0D 0A 38 4F 10 00 00 01 0D 0A 07 51 10 00 00 01 0D 0A 28 52 10 00 00 01,,ABC<.......R......8S.......T.......N......8O.....…
1,,5712,2:12.940.385,18.007.083 ms,,,05,01,   [19 IN-NAK],,,
1,,5713,2:12.959.387,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5714,2:12.959.390,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 10 00 00 01 0D 09 09 52 10 00 00 01 0D 09 38 53 10 00 00 01 0D 09 0F 54 10 00 00 01 0D 0A 1B 4E 10 00 00 01 0D 0A 38 4F 10 00 00 01 0D 0A 07 51 10 00 00 01 0D 0A 28 52 10 00 00 01 CA 22,,KABC<.......R......8S.......T.......N......8O....…
1,,5715,2:12.959.437,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5716,2:12.960.384,19.005.479 ms,,,,,[20 SOF],,[Frames: 1524 - 1543] ,
0,,5717,2:12.960.387,19.053.479 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 0D 0A 11 54 10 00 00 01 0D 0A 08 57 10 00 00 01 0D 0B 10 47 10 00 00 01 0D 0B 03 4D 10 00 00 01 0D 0B 0C 4E 10 09 33 E4 41 08 13 13 13 13 13 CA 28 00 00 00 00 00 00 00 00 00 00 00,,ABC1...T.......W.......G.......M.......N..3.A....…
1,,5718,2:12.960.387,18.007.166 ms,,,05,01,   [19 IN-NAK],,,
1,,5719,2:12.979.390,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5720,2:12.979.393,45.500 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 31 0D 0A 11 54 10 00 00 01 0D 0A 08 57 10 00 00 01 0D 0B 10 47 10 00 00 01 0D 0B 03 4D 10 00 00 01 0D 0B 0C 4E 10 09 33 E4 41 08 13 13 13 13 13 CA 28 00 00 00 00 00 00 00 00 00 00 00 6C FD,,.ABC1...T.......W.......G.......M.......N..3.A...…
1,,5721,2:12.979.439,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5722,2:12.980.387,10.004.229 ms,,,,,[11 SOF],,[Frames: 1544 - 1554] ,
0,,5723,2:12.990.392,50.750 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 A4 A7 66 54 55 9A 00 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU........…
1,,5724,2:12.990.392,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,5725,2:12.990.395,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 A4 A7 66 54 55 9A 00 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4F 50,,....(Q.665455...........!..............fTU.......…
1,,5726,2:12.990.441,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,5727,2:12.991.388,113.018.604 ms,,,,,[114 SOF],,[Frames: 1555 - 1668] ,
0,,5728,2:12.980.390,124.068.020 ms,64 B,,05,01,IN txn   [124 POLL],41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC"Q.665455...........!.........................…
1,,5729,2:12.980.390,123.021.812 ms,,,05,01,   [124 IN-NAK],,,
1,,5730,2:13.104.407,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5731,2:13.104.411,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 10,,KABC"Q.665455...........!........................…
1,,5732,2:13.104.457,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5733,2:13.105.404,54.010.333 ms,,,,,[55 SOF],,[Frames: 1669 - 1723] ,
0,,5734,2:13.159.415,50.812 us,64 B,,05,01,OUT txn,00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 47 00 00 00 F6 A7 66 54 55 9A 04 00 00 00 60 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...<Q.665455...........!........G.....fTU.....`..…
1,,5735,2:13.159.415,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,5736,2:13.159.419,45.583 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 47 00 00 00 F6 A7 66 54 55 9A 04 00 00 00 60 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 99 98,,K...<Q.665455...........!........G.....fTU.....`.…
1,,5737,2:13.159.464,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,5738,2:13.160.412,2.833 us,,,,,[1 SOF],,[Frame: 1724] ,
0,,5739,2:13.160.415,50.770 us,64 B,,05,01,OUT txn,00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...,.............................................…
1,,5740,2:13.160.415,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,5741,2:13.160.419,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A 68,,....,............................................…
1,,5742,2:13.160.465,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,5743,2:13.161.412,770.110.354 ms,,,,,[771 SOF],,[Frames: 1725 - 447] ,
0,,5744,2:13.105.408,826.166.041 ms,64 B,,05,01,IN txn   [826 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 6D 00 00 01 0D 15 B4 0D 10 00 00 01 0D 15 82 13 10 00 00 01 0D 16 A2 01 10 00 00 01,,ABC<Q.665455...........!............m............…
1,,5745,2:13.105.408,825.119.708 ms,,,05,01,   [826 IN-NAK],,,
1,,5746,2:13.931.523,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5747,2:13.931.526,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 6D 00 00 01 0D 15 B4 0D 10 00 00 01 0D 15 82 13 10 00 00 01 0D 16 A2 01 10 00 00 01 7D C0,,.ABC<Q.665455...........!............m...........…
1,,5748,2:13.931.572,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5749,2:13.932.520,2.833 us,,,,,[1 SOF],,[Frame: 448] ,
0,,5750,2:13.932.523,50.750 us,64 B,,05,01,IN txn,41 42 43 3C 0D 16 AC 09 10 00 00 01 0D 16 AD 0B 10 00 00 01 0D 16 B5 0F 10 00 00 01 0D 16 B7 13 10 00 00 01 0D 16 A7 17 10 00 00 01 0D 17 88 15 10 00 00 01 0D 17 A9 15 10 00 00 01 0D 17 84 16,,ABC<.............................................…
1,,5751,2:13.932.523,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5752,2:13.932.526,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 0D 16 AC 09 10 00 00 01 0D 16 AD 0B 10 00 00 01 0D 16 B5 0F 10 00 00 01 0D 16 B7 13 10 00 00 01 0D 16 A7 17 10 00 00 01 0D 17 88 15 10 00 00 01 0D 17 A9 15 10 00 00 01 0D 17 84 16 19 C2,,KABC<............................................…
1,,5753,2:13.932.572,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5754,2:13.933.520,15.004.937 ms,,,,,[16 SOF],,[Frames: 449 - 464] ,
